12.6806 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
128.5714 	EXP 	image1: autoDraw = False
128.5714 	EXP 	image2: autoDraw = False
128.5714 	EXP 	image3: autoDraw = False
128.5714 	EXP 	image4: autoDraw = False
128.5714 	EXP 	image5: autoDraw = False
128.5714 	EXP 	image6: autoDraw = False
128.5714 	EXP 	image7: autoDraw = False
128.5714 	EXP 	image8: autoDraw = False
128.5714 	EXP 	image9: autoDraw = False
128.5714 	EXP 	image10: autoDraw = False
128.5714 	EXP 	image11: autoDraw = False
128.5714 	EXP 	image12: autoDraw = False
128.5714 	EXP 	blank_text: autoDraw = True
129.3971 	EXP 	blank_text: autoDraw = False
129.3971 	EXP 	blank_text: autoDraw = False
129.3971 	EXP 	image0_2: image = 'fotel.png'
129.3971 	EXP 	image1_2: image = 'letra.png'
129.3971 	EXP 	image2_2: image = 'laptop.png'
129.3971 	EXP 	image3_2: image = 'kamera.png'
129.3971 	EXP 	image4_2: image = 'esernyo.png'
129.3971 	EXP 	image5_2: image = 'blank.png'
129.3971 	EXP 	image6_2: image = 'blank.png'
129.3971 	EXP 	image7_2: image = 'blank.png'
129.3971 	EXP 	image8_2: image = 'blank.png'
129.3971 	EXP 	image9_2: image = 'blank.png'
129.3971 	EXP 	image10_2: image = 'blank.png'
129.3971 	EXP 	image11_2: image = 'blank.png'
129.3971 	EXP 	image12_2: image = 'blank.png'
130.5709 	EXP 	image0_2: autoDraw = True
130.5709 	EXP 	image1_2: autoDraw = True
130.5709 	EXP 	image2_2: autoDraw = True
130.5709 	EXP 	image3_2: autoDraw = True
130.5709 	EXP 	image4_2: autoDraw = True
130.5709 	EXP 	image5_2: autoDraw = True
130.5709 	EXP 	image6_2: autoDraw = True
130.5709 	EXP 	image7_2: autoDraw = True
130.5709 	EXP 	image8_2: autoDraw = True
130.5709 	EXP 	image9_2: autoDraw = True
130.5709 	EXP 	image10_2: autoDraw = True
130.5709 	EXP 	image11_2: autoDraw = True
130.5709 	EXP 	image12_2: autoDraw = True
137.4961 	DATA 	Mouse: Left button down, pos=(810,928)
137.5334 	EXP 	image0_2: autoDraw = False
137.5334 	EXP 	image1_2: autoDraw = False
137.5334 	EXP 	image2_2: autoDraw = False
137.5334 	EXP 	image3_2: autoDraw = False
137.5334 	EXP 	image4_2: autoDraw = False
137.5334 	EXP 	image5_2: autoDraw = False
137.5334 	EXP 	image6_2: autoDraw = False
137.5334 	EXP 	image7_2: autoDraw = False
137.5334 	EXP 	image8_2: autoDraw = False
137.5334 	EXP 	image9_2: autoDraw = False
137.5334 	EXP 	image10_2: autoDraw = False
137.5334 	EXP 	image11_2: autoDraw = False
137.5334 	EXP 	image12_2: autoDraw = False
137.5334 	EXP 	blank_text: autoDraw = True
137.6245 	DATA 	Mouse:  Left button up, pos=(810,928)
138.0255 	EXP 	New trial (rep=1, index=0): None
138.3687 	EXP 	blank_text: autoDraw = False
138.3687 	EXP 	blank_text: autoDraw = False
138.3687 	EXP 	image0: image = 'auto.png'
138.3687 	EXP 	image1: image = 'fotel.png'
138.3687 	EXP 	image2: image = 'fogas.png'
138.3687 	EXP 	image3: image = 'hajszarito.png'
138.3687 	EXP 	image4: image = 'vodor.png'
138.3687 	EXP 	image5: image = 'blank.png'
138.3687 	EXP 	image6: image = 'blank.png'
138.3687 	EXP 	image7: image = 'blank.png'
138.3687 	EXP 	image8: image = 'blank.png'
138.3687 	EXP 	image9: image = 'blank.png'
138.3687 	EXP 	image10: image = 'blank.png'
138.3687 	EXP 	image11: image = 'blank.png'
138.3687 	EXP 	image12: image = 'blank.png'
139.5401 	EXP 	image0: autoDraw = True
139.5401 	EXP 	image1: autoDraw = True
139.5401 	EXP 	image2: autoDraw = True
139.5401 	EXP 	image3: autoDraw = True
139.5401 	EXP 	image4: autoDraw = True
139.5401 	EXP 	image5: autoDraw = True
139.5401 	EXP 	image6: autoDraw = True
139.5401 	EXP 	image7: autoDraw = True
139.5401 	EXP 	image8: autoDraw = True
139.5401 	EXP 	image9: autoDraw = True
139.5401 	EXP 	image10: autoDraw = True
139.5401 	EXP 	image11: autoDraw = True
139.5401 	EXP 	image12: autoDraw = True
149.5255 	EXP 	image0: autoDraw = False
149.5255 	EXP 	image1: autoDraw = False
149.5255 	EXP 	image2: autoDraw = False
149.5255 	EXP 	image3: autoDraw = False
149.5255 	EXP 	image4: autoDraw = False
149.5255 	EXP 	image5: autoDraw = False
149.5255 	EXP 	image6: autoDraw = False
149.5255 	EXP 	image7: autoDraw = False
149.5255 	EXP 	image8: autoDraw = False
149.5255 	EXP 	image9: autoDraw = False
149.5255 	EXP 	image10: autoDraw = False
149.5255 	EXP 	image11: autoDraw = False
149.5255 	EXP 	image12: autoDraw = False
149.5255 	EXP 	blank_text: autoDraw = True
150.3551 	EXP 	blank_text: autoDraw = False
150.3551 	EXP 	blank_text: autoDraw = False
150.3551 	EXP 	image0_2: image = 'auto.png'
150.3551 	EXP 	image1_2: image = 'fotel.png'
150.3551 	EXP 	image2_2: image = 'fogas.png'
150.3551 	EXP 	image3_2: image = 'hajszarito.png'
150.3551 	EXP 	image4_2: image = 'zokni.png'
150.3551 	EXP 	image5_2: image = 'blank.png'
150.3551 	EXP 	image6_2: image = 'blank.png'
150.3551 	EXP 	image7_2: image = 'blank.png'
150.3551 	EXP 	image8_2: image = 'blank.png'
150.3551 	EXP 	image9_2: image = 'blank.png'
150.3551 	EXP 	image10_2: image = 'blank.png'
150.3551 	EXP 	image11_2: image = 'blank.png'
150.3551 	EXP 	image12_2: image = 'blank.png'
151.5368 	EXP 	image0_2: autoDraw = True
151.5368 	EXP 	image1_2: autoDraw = True
151.5368 	EXP 	image2_2: autoDraw = True
151.5368 	EXP 	image3_2: autoDraw = True
151.5368 	EXP 	image4_2: autoDraw = True
151.5368 	EXP 	image5_2: autoDraw = True
151.5368 	EXP 	image6_2: autoDraw = True
151.5368 	EXP 	image7_2: autoDraw = True
151.5368 	EXP 	image8_2: autoDraw = True
151.5368 	EXP 	image9_2: autoDraw = True
151.5368 	EXP 	image10_2: autoDraw = True
151.5368 	EXP 	image11_2: autoDraw = True
151.5368 	EXP 	image12_2: autoDraw = True
158.7098 	DATA 	Mouse: Left button down, pos=(637,164)
158.7473 	EXP 	image0_2: autoDraw = False
158.7473 	EXP 	image1_2: autoDraw = False
158.7473 	EXP 	image2_2: autoDraw = False
158.7473 	EXP 	image3_2: autoDraw = False
158.7473 	EXP 	image4_2: autoDraw = False
158.7473 	EXP 	image5_2: autoDraw = False
158.7473 	EXP 	image6_2: autoDraw = False
158.7473 	EXP 	image7_2: autoDraw = False
158.7473 	EXP 	image8_2: autoDraw = False
158.7473 	EXP 	image9_2: autoDraw = False
158.7473 	EXP 	image10_2: autoDraw = False
158.7473 	EXP 	image11_2: autoDraw = False
158.7473 	EXP 	image12_2: autoDraw = False
158.7473 	EXP 	blank_text: autoDraw = True
158.8555 	DATA 	Mouse:  Left button up, pos=(637,164)
159.2506 	EXP 	New trial (rep=2, index=0): None
159.5860 	EXP 	blank_text: autoDraw = False
159.5860 	EXP 	blank_text: autoDraw = False
159.5860 	EXP 	image0: image = 'ollo.png'
159.5860 	EXP 	image1: image = 'auto.png'
159.5860 	EXP 	image2: image = 'ora.png'
159.5860 	EXP 	image3: image = 'esernyo.png'
159.5860 	EXP 	image4: image = 'laptop.png'
159.5860 	EXP 	image5: image = 'blank.png'
159.5860 	EXP 	image6: image = 'blank.png'
159.5860 	EXP 	image7: image = 'blank.png'
159.5860 	EXP 	image8: image = 'blank.png'
159.5860 	EXP 	image9: image = 'blank.png'
159.5860 	EXP 	image10: image = 'blank.png'
159.5860 	EXP 	image11: image = 'blank.png'
159.5860 	EXP 	image12: image = 'blank.png'
160.7608 	EXP 	image0: autoDraw = True
160.7608 	EXP 	image1: autoDraw = True
160.7608 	EXP 	image2: autoDraw = True
160.7608 	EXP 	image3: autoDraw = True
160.7608 	EXP 	image4: autoDraw = True
160.7608 	EXP 	image5: autoDraw = True
160.7608 	EXP 	image6: autoDraw = True
160.7608 	EXP 	image7: autoDraw = True
160.7608 	EXP 	image8: autoDraw = True
160.7608 	EXP 	image9: autoDraw = True
160.7608 	EXP 	image10: autoDraw = True
160.7608 	EXP 	image11: autoDraw = True
160.7608 	EXP 	image12: autoDraw = True
170.7527 	EXP 	image0: autoDraw = False
170.7527 	EXP 	image1: autoDraw = False
170.7527 	EXP 	image2: autoDraw = False
170.7527 	EXP 	image3: autoDraw = False
170.7527 	EXP 	image4: autoDraw = False
170.7527 	EXP 	image5: autoDraw = False
170.7527 	EXP 	image6: autoDraw = False
170.7527 	EXP 	image7: autoDraw = False
170.7527 	EXP 	image8: autoDraw = False
170.7527 	EXP 	image9: autoDraw = False
170.7527 	EXP 	image10: autoDraw = False
170.7527 	EXP 	image11: autoDraw = False
170.7527 	EXP 	image12: autoDraw = False
170.7527 	EXP 	blank_text: autoDraw = True
171.5810 	EXP 	blank_text: autoDraw = False
171.5810 	EXP 	blank_text: autoDraw = False
171.5810 	EXP 	image0_2: image = 'ollo.png'
171.5810 	EXP 	image1_2: image = 'auto.png'
171.5810 	EXP 	image2_2: image = 'ora.png'
171.5810 	EXP 	image3_2: image = 'esernyo.png'
171.5810 	EXP 	image4_2: image = 'zokni.png'
171.5810 	EXP 	image5_2: image = 'blank.png'
171.5810 	EXP 	image6_2: image = 'blank.png'
171.5810 	EXP 	image7_2: image = 'blank.png'
171.5810 	EXP 	image8_2: image = 'blank.png'
171.5810 	EXP 	image9_2: image = 'blank.png'
171.5810 	EXP 	image10_2: image = 'blank.png'
171.5810 	EXP 	image11_2: image = 'blank.png'
171.5810 	EXP 	image12_2: image = 'blank.png'
172.7475 	EXP 	image0_2: autoDraw = True
172.7475 	EXP 	image1_2: autoDraw = True
172.7475 	EXP 	image2_2: autoDraw = True
172.7475 	EXP 	image3_2: autoDraw = True
172.7475 	EXP 	image4_2: autoDraw = True
172.7475 	EXP 	image5_2: autoDraw = True
172.7475 	EXP 	image6_2: autoDraw = True
172.7475 	EXP 	image7_2: autoDraw = True
172.7475 	EXP 	image8_2: autoDraw = True
172.7475 	EXP 	image9_2: autoDraw = True
172.7475 	EXP 	image10_2: autoDraw = True
172.7475 	EXP 	image11_2: autoDraw = True
172.7475 	EXP 	image12_2: autoDraw = True
178.3372 	DATA 	Mouse: Left button down, pos=(1123,363)
178.3537 	EXP 	image0_2: autoDraw = False
178.3537 	EXP 	image1_2: autoDraw = False
178.3537 	EXP 	image2_2: autoDraw = False
178.3537 	EXP 	image3_2: autoDraw = False
178.3537 	EXP 	image4_2: autoDraw = False
178.3537 	EXP 	image5_2: autoDraw = False
178.3537 	EXP 	image6_2: autoDraw = False
178.3537 	EXP 	image7_2: autoDraw = False
178.3537 	EXP 	image8_2: autoDraw = False
178.3537 	EXP 	image9_2: autoDraw = False
178.3537 	EXP 	image10_2: autoDraw = False
178.3537 	EXP 	image11_2: autoDraw = False
178.3537 	EXP 	image12_2: autoDraw = False
178.3537 	EXP 	blank_text: autoDraw = True
178.4727 	DATA 	Mouse:  Left button up, pos=(1123,363)
178.8536 	EXP 	New trial (rep=3, index=0): None
179.1973 	EXP 	blank_text: autoDraw = False
179.1973 	EXP 	blank_text: autoDraw = False
179.1973 	EXP 	image0: image = 'szemuveg.png'
179.1973 	EXP 	image1: image = 'bogre.png'
179.1973 	EXP 	image2: image = 'letra.png'
179.1973 	EXP 	image3: image = 'macko.png'
179.1973 	EXP 	image4: image = 'fotel.png'
179.1973 	EXP 	image5: image = 'blank.png'
179.1973 	EXP 	image6: image = 'blank.png'
179.1973 	EXP 	image7: image = 'blank.png'
179.1973 	EXP 	image8: image = 'blank.png'
179.1973 	EXP 	image9: image = 'blank.png'
179.1973 	EXP 	image10: image = 'blank.png'
179.1973 	EXP 	image11: image = 'blank.png'
179.1973 	EXP 	image12: image = 'blank.png'
180.3607 	EXP 	image0: autoDraw = True
180.3607 	EXP 	image1: autoDraw = True
180.3607 	EXP 	image2: autoDraw = True
180.3607 	EXP 	image3: autoDraw = True
180.3607 	EXP 	image4: autoDraw = True
180.3607 	EXP 	image5: autoDraw = True
180.3607 	EXP 	image6: autoDraw = True
180.3607 	EXP 	image7: autoDraw = True
180.3607 	EXP 	image8: autoDraw = True
180.3607 	EXP 	image9: autoDraw = True
180.3607 	EXP 	image10: autoDraw = True
180.3607 	EXP 	image11: autoDraw = True
180.3607 	EXP 	image12: autoDraw = True
190.3511 	EXP 	image0: autoDraw = False
190.3511 	EXP 	image1: autoDraw = False
190.3511 	EXP 	image2: autoDraw = False
190.3511 	EXP 	image3: autoDraw = False
190.3511 	EXP 	image4: autoDraw = False
190.3511 	EXP 	image5: autoDraw = False
190.3511 	EXP 	image6: autoDraw = False
190.3511 	EXP 	image7: autoDraw = False
190.3511 	EXP 	image8: autoDraw = False
190.3511 	EXP 	image9: autoDraw = False
190.3511 	EXP 	image10: autoDraw = False
190.3511 	EXP 	image11: autoDraw = False
190.3511 	EXP 	image12: autoDraw = False
190.3511 	EXP 	blank_text: autoDraw = True
191.1629 	EXP 	blank_text: autoDraw = False
191.1629 	EXP 	blank_text: autoDraw = False
191.1629 	EXP 	image0_2: image = 'szemuveg.png'
191.1629 	EXP 	image1_2: image = 'bogre.png'
191.1629 	EXP 	image2_2: image = 'letra.png'
191.1629 	EXP 	image3_2: image = 'macko.png'
191.1629 	EXP 	image4_2: image = 'esernyo.png'
191.1629 	EXP 	image5_2: image = 'blank.png'
191.1629 	EXP 	image6_2: image = 'blank.png'
191.1629 	EXP 	image7_2: image = 'blank.png'
191.1629 	EXP 	image8_2: image = 'blank.png'
191.1629 	EXP 	image9_2: image = 'blank.png'
191.1629 	EXP 	image10_2: image = 'blank.png'
191.1629 	EXP 	image11_2: image = 'blank.png'
191.1629 	EXP 	image12_2: image = 'blank.png'
192.3500 	EXP 	image0_2: autoDraw = True
192.3500 	EXP 	image1_2: autoDraw = True
192.3500 	EXP 	image2_2: autoDraw = True
192.3500 	EXP 	image3_2: autoDraw = True
192.3500 	EXP 	image4_2: autoDraw = True
192.3500 	EXP 	image5_2: autoDraw = True
192.3500 	EXP 	image6_2: autoDraw = True
192.3500 	EXP 	image7_2: autoDraw = True
192.3500 	EXP 	image8_2: autoDraw = True
192.3500 	EXP 	image9_2: autoDraw = True
192.3500 	EXP 	image10_2: autoDraw = True
192.3500 	EXP 	image11_2: autoDraw = True
192.3500 	EXP 	image12_2: autoDraw = True
196.1279 	DATA 	Mouse: Left button down, pos=(229,93)
196.1655 	EXP 	image0_2: autoDraw = False
196.1655 	EXP 	image1_2: autoDraw = False
196.1655 	EXP 	image2_2: autoDraw = False
196.1655 	EXP 	image3_2: autoDraw = False
196.1655 	EXP 	image4_2: autoDraw = False
196.1655 	EXP 	image5_2: autoDraw = False
196.1655 	EXP 	image6_2: autoDraw = False
196.1655 	EXP 	image7_2: autoDraw = False
196.1655 	EXP 	image8_2: autoDraw = False
196.1655 	EXP 	image9_2: autoDraw = False
196.1655 	EXP 	image10_2: autoDraw = False
196.1655 	EXP 	image11_2: autoDraw = False
196.1655 	EXP 	image12_2: autoDraw = False
196.1655 	EXP 	blank_text: autoDraw = True
196.2737 	DATA 	Mouse:  Left button up, pos=(229,93)
196.6582 	EXP 	New trial (rep=4, index=0): None
196.9953 	EXP 	blank_text: autoDraw = False
196.9953 	EXP 	blank_text: autoDraw = False
196.9953 	EXP 	image0: image = 'zokni.png'
196.9953 	EXP 	image1: image = 'alma.png'
196.9953 	EXP 	image2: image = 'ollo.png'
196.9953 	EXP 	image3: image = 'fagyi.png'
196.9953 	EXP 	image4: image = 'ora.png'
196.9953 	EXP 	image5: image = 'blank.png'
196.9953 	EXP 	image6: image = 'blank.png'
196.9953 	EXP 	image7: image = 'blank.png'
196.9953 	EXP 	image8: image = 'blank.png'
196.9953 	EXP 	image9: image = 'blank.png'
196.9953 	EXP 	image10: image = 'blank.png'
196.9953 	EXP 	image11: image = 'blank.png'
196.9953 	EXP 	image12: image = 'blank.png'
198.1687 	EXP 	image0: autoDraw = True
198.1687 	EXP 	image1: autoDraw = True
198.1687 	EXP 	image2: autoDraw = True
198.1687 	EXP 	image3: autoDraw = True
198.1687 	EXP 	image4: autoDraw = True
198.1687 	EXP 	image5: autoDraw = True
198.1687 	EXP 	image6: autoDraw = True
198.1687 	EXP 	image7: autoDraw = True
198.1687 	EXP 	image8: autoDraw = True
198.1687 	EXP 	image9: autoDraw = True
198.1687 	EXP 	image10: autoDraw = True
198.1687 	EXP 	image11: autoDraw = True
198.1687 	EXP 	image12: autoDraw = True
208.1671 	EXP 	image0: autoDraw = False
208.1671 	EXP 	image1: autoDraw = False
208.1671 	EXP 	image2: autoDraw = False
208.1671 	EXP 	image3: autoDraw = False
208.1671 	EXP 	image4: autoDraw = False
208.1671 	EXP 	image5: autoDraw = False
208.1671 	EXP 	image6: autoDraw = False
208.1671 	EXP 	image7: autoDraw = False
208.1671 	EXP 	image8: autoDraw = False
208.1671 	EXP 	image9: autoDraw = False
208.1671 	EXP 	image10: autoDraw = False
208.1671 	EXP 	image11: autoDraw = False
208.1671 	EXP 	image12: autoDraw = False
208.1671 	EXP 	blank_text: autoDraw = True
209.0245 	EXP 	blank_text: autoDraw = False
209.0245 	EXP 	blank_text: autoDraw = False
209.0245 	EXP 	image0_2: image = 'zokni.png'
209.0245 	EXP 	image1_2: image = 'alma.png'
209.0245 	EXP 	image2_2: image = 'ollo.png'
209.0245 	EXP 	image3_2: image = 'fagyi.png'
209.0245 	EXP 	image4_2: image = 'esernyo.png'
209.0245 	EXP 	image5_2: image = 'blank.png'
209.0245 	EXP 	image6_2: image = 'blank.png'
209.0245 	EXP 	image7_2: image = 'blank.png'
209.0245 	EXP 	image8_2: image = 'blank.png'
209.0245 	EXP 	image9_2: image = 'blank.png'
209.0245 	EXP 	image10_2: image = 'blank.png'
209.0245 	EXP 	image11_2: image = 'blank.png'
209.0245 	EXP 	image12_2: image = 'blank.png'
210.1660 	EXP 	image0_2: autoDraw = True
210.1660 	EXP 	image1_2: autoDraw = True
210.1660 	EXP 	image2_2: autoDraw = True
210.1660 	EXP 	image3_2: autoDraw = True
210.1660 	EXP 	image4_2: autoDraw = True
210.1660 	EXP 	image5_2: autoDraw = True
210.1660 	EXP 	image6_2: autoDraw = True
210.1660 	EXP 	image7_2: autoDraw = True
210.1660 	EXP 	image8_2: autoDraw = True
210.1660 	EXP 	image9_2: autoDraw = True
210.1660 	EXP 	image10_2: autoDraw = True
210.1660 	EXP 	image11_2: autoDraw = True
210.1660 	EXP 	image12_2: autoDraw = True
214.7993 	DATA 	Mouse: Left button down, pos=(1585,198)
214.8201 	EXP 	image0_2: autoDraw = False
214.8201 	EXP 	image1_2: autoDraw = False
214.8201 	EXP 	image2_2: autoDraw = False
214.8201 	EXP 	image3_2: autoDraw = False
214.8201 	EXP 	image4_2: autoDraw = False
214.8201 	EXP 	image5_2: autoDraw = False
214.8201 	EXP 	image6_2: autoDraw = False
214.8201 	EXP 	image7_2: autoDraw = False
214.8201 	EXP 	image8_2: autoDraw = False
214.8201 	EXP 	image9_2: autoDraw = False
214.8201 	EXP 	image10_2: autoDraw = False
214.8201 	EXP 	image11_2: autoDraw = False
214.8201 	EXP 	image12_2: autoDraw = False
214.8201 	EXP 	blank_text: autoDraw = True
214.9374 	DATA 	Mouse:  Left button up, pos=(1585,198)
215.3077 	EXP 	New trial (rep=0, index=1): {'pic_num': 9}
215.3084 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
215.3088 	EXP 	New trial (rep=0, index=0): None
216.2406 	EXP 	blank_text: autoDraw = False
216.2406 	EXP 	blank_text: autoDraw = False
216.2406 	EXP 	image0: image = 'bogre.png'
216.2406 	EXP 	image1: image = 'vodor.png'
216.2406 	EXP 	image2: image = 'auto.png'
216.2406 	EXP 	image3: image = 'letra.png'
216.2406 	EXP 	image4: image = 'esernyo.png'
216.2406 	EXP 	image5: image = 'kad.png'
216.2406 	EXP 	image6: image = 'fotel.png'
216.2406 	EXP 	image7: image = 'ceruza.png'
216.2406 	EXP 	image8: image = 'fagyi.png'
216.2406 	EXP 	image9: image = 'blank.png'
216.2406 	EXP 	image10: image = 'blank.png'
216.2406 	EXP 	image11: image = 'blank.png'
216.2406 	EXP 	image12: image = 'blank.png'
216.8461 	EXP 	image0: autoDraw = True
216.8461 	EXP 	image1: autoDraw = True
216.8461 	EXP 	image2: autoDraw = True
216.8461 	EXP 	image3: autoDraw = True
216.8461 	EXP 	image4: autoDraw = True
216.8461 	EXP 	image5: autoDraw = True
216.8461 	EXP 	image6: autoDraw = True
216.8461 	EXP 	image7: autoDraw = True
216.8461 	EXP 	image8: autoDraw = True
216.8461 	EXP 	image9: autoDraw = True
216.8461 	EXP 	image10: autoDraw = True
216.8461 	EXP 	image11: autoDraw = True
216.8461 	EXP 	image12: autoDraw = True
226.8214 	EXP 	image0: autoDraw = False
226.8214 	EXP 	image1: autoDraw = False
226.8214 	EXP 	image2: autoDraw = False
226.8214 	EXP 	image3: autoDraw = False
226.8214 	EXP 	image4: autoDraw = False
226.8214 	EXP 	image5: autoDraw = False
226.8214 	EXP 	image6: autoDraw = False
226.8214 	EXP 	image7: autoDraw = False
226.8214 	EXP 	image8: autoDraw = False
226.8214 	EXP 	image9: autoDraw = False
226.8214 	EXP 	image10: autoDraw = False
226.8214 	EXP 	image11: autoDraw = False
226.8214 	EXP 	image12: autoDraw = False
226.8214 	EXP 	blank_text: autoDraw = True
227.9805 	EXP 	blank_text: autoDraw = False
227.9805 	EXP 	blank_text: autoDraw = False
227.9805 	EXP 	image0_2: image = 'bogre.png'
227.9805 	EXP 	image1_2: image = 'vodor.png'
227.9805 	EXP 	image2_2: image = 'auto.png'
227.9805 	EXP 	image3_2: image = 'letra.png'
227.9805 	EXP 	image4_2: image = 'esernyo.png'
227.9805 	EXP 	image5_2: image = 'kad.png'
227.9805 	EXP 	image6_2: image = 'fotel.png'
227.9805 	EXP 	image7_2: image = 'ceruza.png'
227.9805 	EXP 	image8_2: image = 'laptop.png'
227.9805 	EXP 	image9_2: image = 'blank.png'
227.9805 	EXP 	image10_2: image = 'blank.png'
227.9805 	EXP 	image11_2: image = 'blank.png'
227.9805 	EXP 	image12_2: image = 'blank.png'
228.8303 	EXP 	image0_2: autoDraw = True
228.8303 	EXP 	image1_2: autoDraw = True
228.8303 	EXP 	image2_2: autoDraw = True
228.8303 	EXP 	image3_2: autoDraw = True
228.8303 	EXP 	image4_2: autoDraw = True
228.8303 	EXP 	image5_2: autoDraw = True
228.8303 	EXP 	image6_2: autoDraw = True
228.8303 	EXP 	image7_2: autoDraw = True
228.8303 	EXP 	image8_2: autoDraw = True
228.8303 	EXP 	image9_2: autoDraw = True
228.8303 	EXP 	image10_2: autoDraw = True
228.8303 	EXP 	image11_2: autoDraw = True
228.8303 	EXP 	image12_2: autoDraw = True
233.1409 	DATA 	Mouse: Left button down, pos=(1183,710)
233.1625 	EXP 	image0_2: autoDraw = False
233.1625 	EXP 	image1_2: autoDraw = False
233.1625 	EXP 	image2_2: autoDraw = False
233.1625 	EXP 	image3_2: autoDraw = False
233.1625 	EXP 	image4_2: autoDraw = False
233.1625 	EXP 	image5_2: autoDraw = False
233.1625 	EXP 	image6_2: autoDraw = False
233.1625 	EXP 	image7_2: autoDraw = False
233.1625 	EXP 	image8_2: autoDraw = False
233.1625 	EXP 	image9_2: autoDraw = False
233.1625 	EXP 	image10_2: autoDraw = False
233.1625 	EXP 	image11_2: autoDraw = False
233.1625 	EXP 	image12_2: autoDraw = False
233.1625 	EXP 	blank_text: autoDraw = True
233.2775 	DATA 	Mouse:  Left button up, pos=(1183,710)
233.6478 	EXP 	New trial (rep=1, index=0): None
234.2411 	EXP 	blank_text: autoDraw = False
234.2411 	EXP 	blank_text: autoDraw = False
234.2411 	EXP 	image0: image = 'kamera.png'
234.2411 	EXP 	image1: image = 'zokni.png'
234.2411 	EXP 	image2: image = 'kad.png'
234.2411 	EXP 	image3: image = 'letra.png'
234.2411 	EXP 	image4: image = 'fotel.png'
234.2411 	EXP 	image5: image = 'macko.png'
234.2411 	EXP 	image6: image = 'fagyi.png'
234.2411 	EXP 	image7: image = 'szemuveg.png'
234.2411 	EXP 	image8: image = 'papucs.png'
234.2411 	EXP 	image9: image = 'blank.png'
234.2411 	EXP 	image10: image = 'blank.png'
234.2411 	EXP 	image11: image = 'blank.png'
234.2411 	EXP 	image12: image = 'blank.png'
235.1847 	EXP 	image0: autoDraw = True
235.1847 	EXP 	image1: autoDraw = True
235.1847 	EXP 	image2: autoDraw = True
235.1847 	EXP 	image3: autoDraw = True
235.1847 	EXP 	image4: autoDraw = True
235.1847 	EXP 	image5: autoDraw = True
235.1847 	EXP 	image6: autoDraw = True
235.1847 	EXP 	image7: autoDraw = True
235.1847 	EXP 	image8: autoDraw = True
235.1847 	EXP 	image9: autoDraw = True
235.1847 	EXP 	image10: autoDraw = True
235.1847 	EXP 	image11: autoDraw = True
235.1847 	EXP 	image12: autoDraw = True
245.1461 	EXP 	image0: autoDraw = False
245.1461 	EXP 	image1: autoDraw = False
245.1461 	EXP 	image2: autoDraw = False
245.1461 	EXP 	image3: autoDraw = False
245.1461 	EXP 	image4: autoDraw = False
245.1461 	EXP 	image5: autoDraw = False
245.1461 	EXP 	image6: autoDraw = False
245.1461 	EXP 	image7: autoDraw = False
245.1461 	EXP 	image8: autoDraw = False
245.1461 	EXP 	image9: autoDraw = False
245.1461 	EXP 	image10: autoDraw = False
245.1461 	EXP 	image11: autoDraw = False
245.1461 	EXP 	image12: autoDraw = False
245.1461 	EXP 	blank_text: autoDraw = True
246.2316 	EXP 	blank_text: autoDraw = False
246.2316 	EXP 	blank_text: autoDraw = False
246.2316 	EXP 	image0_2: image = 'kamera.png'
246.2316 	EXP 	image1_2: image = 'zokni.png'
246.2316 	EXP 	image2_2: image = 'kad.png'
246.2316 	EXP 	image3_2: image = 'letra.png'
246.2316 	EXP 	image4_2: image = 'fotel.png'
246.2316 	EXP 	image5_2: image = 'macko.png'
246.2316 	EXP 	image6_2: image = 'fagyi.png'
246.2316 	EXP 	image7_2: image = 'szemuveg.png'
246.2316 	EXP 	image8_2: image = 'hajszarito.png'
246.2316 	EXP 	image9_2: image = 'blank.png'
246.2316 	EXP 	image10_2: image = 'blank.png'
246.2316 	EXP 	image11_2: image = 'blank.png'
246.2316 	EXP 	image12_2: image = 'blank.png'
247.1629 	EXP 	image0_2: autoDraw = True
247.1629 	EXP 	image1_2: autoDraw = True
247.1629 	EXP 	image2_2: autoDraw = True
247.1629 	EXP 	image3_2: autoDraw = True
247.1629 	EXP 	image4_2: autoDraw = True
247.1629 	EXP 	image5_2: autoDraw = True
247.1629 	EXP 	image6_2: autoDraw = True
247.1629 	EXP 	image7_2: autoDraw = True
247.1629 	EXP 	image8_2: autoDraw = True
247.1629 	EXP 	image9_2: autoDraw = True
247.1629 	EXP 	image10_2: autoDraw = True
247.1629 	EXP 	image11_2: autoDraw = True
247.1629 	EXP 	image12_2: autoDraw = True
249.4285 	DATA 	Mouse: Left button down, pos=(276,905)
249.4531 	EXP 	image0_2: autoDraw = False
249.4531 	EXP 	image1_2: autoDraw = False
249.4531 	EXP 	image2_2: autoDraw = False
249.4531 	EXP 	image3_2: autoDraw = False
249.4531 	EXP 	image4_2: autoDraw = False
249.4531 	EXP 	image5_2: autoDraw = False
249.4531 	EXP 	image6_2: autoDraw = False
249.4531 	EXP 	image7_2: autoDraw = False
249.4531 	EXP 	image8_2: autoDraw = False
249.4531 	EXP 	image9_2: autoDraw = False
249.4531 	EXP 	image10_2: autoDraw = False
249.4531 	EXP 	image11_2: autoDraw = False
